"Feature.ID","Feature.Name","Feature.Class","wt_rep_1","wt_rep_2","piwi_rep_1","piwi_rep_2"
"Gene:WBGene00022753","ZK484.7","ALG",2,0,30,41
"Gene:WBGene00022754","ZK484.8, nspd-1","ALG",1,0,11.5,10
"Gene:WBGene00022755","ZK488.1, nhr-250","unk",1.01,0,0.18,0
"Gene:WBGene00022756","ZK488.4, nhr-251","unk",0.5,0.22,0,0
"Gene:WBGene00022757","ZK488.5","unk",0.02,0.04,0.02,0.04
"Gene:WBGene00022758","ZK488.6","unk",0,0,0,0
"Gene:WBGene00022759","ZK546.2","CSR",269,326,191,357
"Gene:WBGene00022760","ZK546.3","unk",14.71,17.92,14.18,33.57
"Gene:WBGene00022761","ZK546.4","ALG",0,0,9,15
"Gene:WBGene00022762","ZK546.5","CSR",300,342,279,410
"Gene:WBGene00022763","ZK546.7","unk",1.33,0,18.03,11.83
"Gene:WBGene00022764","ZK546.8","WAGO",337.26,354.76,188.13,244.66
"Gene:WBGene00022765","ZK546.14","CSR",1027,1081,406,463
"Gene:WBGene00022766","ZK546.17, cblc-1","CSR",293,266.02,148.08,259.27
"Gene:WBGene00022767","ZK563.2","WAGO",1.6,2.43,2.68,4.44
"Gene:WBGene00022768","ZK563.3","WAGO",301.9,313.3,175.97,229.2
"Gene:WBGene00022769","ZK563.5, sorf-1","unk",70,95,23,36.33
"Gene:WBGene00022770","ZK563.6, acp-1","unk",0,0,1,0
"Gene:WBGene00022771","ZK616.1","unk",9.11,6,1,3
"Gene:WBGene00022772","ZK616.2","unk",33,39.57,27,15.11
"Gene:WBGene00022773","ZK616.3","unk",262,287.5,89.08,112
"Gene:WBGene00022774","ZK616.4, swsn-6","CSR",910,1020.5,858.5,1111.5
"Gene:WBGene00022775","ZK616.5","CSR",788.5,812,1054,1316.5
"Gene:WBGene00022776","ZK616.6, perm-3","ALG",179,181,163,223
"Gene:WBGene00022778","ZK616.8","ALG",1,0,0,4
"Gene:WBGene00022780","ZK622.1","ALG",1,0,5,3
"Gene:WBGene00022781","ZK622.3, pmt-1","unk",11,8,18,16.08
"Gene:WBGene00022782","ZK622.4","unk",3,1.25,0.67,1
"Gene:WBGene00022783","ZK652.2, tomm-7","unk",138.5,134,378.5,456.5
"Gene:WBGene00022785","ZK652.6","CSR",1945,2333,1062,1291
"Gene:WBGene00022786","ZK652.8","unk",440,512.75,7,9
"Gene:WBGene00022787","ZK652.10, tag-307","CSR",258,210,189,329
"Gene:WBGene00022788","ZK682.2, slc-17.7","unk",502.5,498,16,9
"Gene:WBGene00022789","ZK682.5, lron-2","unk",3.25,6.83,1.1,0.5
"Gene:WBGene00022790","ZK682.7","unk",0,1.75,3,0.2
"Gene:WBGene00022791","ZK686.1","CSR",89.5,105.5,86,94.5
"Gene:WBGene00022792","ZK686.2","CSR",728,781,496,646
"Gene:WBGene00022793","ZK686.3","ALG",456,477,133,196
"Gene:WBGene00022794","ZK686.4, snu-23","unk",755.5,802.5,226,324.83
"Gene:WBGene00022795","ZK686.5","ALG",0,0,1,3
"Gene:WBGene00022796","ZK688.1","unk",3,4.09,0,0
"Gene:WBGene00022797","ZK688.2, best-24","unk",2.49,5.52,2.07,4.6
"Gene:WBGene00022798","ZK688.3, fahd-1","unk",213.8,220.89,96.34,139.35
"Gene:WBGene00022799","ZK688.4","unk",1,1,0.06,3.06
"Gene:WBGene00022800","ZK688.5","CSR",1079,1205,390,541
"Gene:WBGene00022801","ZK688.6, pcp-5","unk",1,7.3,1.33,2.25
"Gene:WBGene00022802","ZK688.7","unk",46,31,9,8
"Gene:WBGene00022803","ZK688.9","CSR",190.13,169.03,191.1,263.13
"Gene:WBGene00022804","ZK697.1","unk",0,0,0,0
"Gene:WBGene00022805","ZK697.2, nhr-256","CSR",50.72,51.03,12.1,21.07
"Gene:WBGene00022806","ZK697.3","unk",0.98,2.18,0.44,2.8
"Gene:WBGene00022807","ZK697.7, srab-25","unk",0.2,4.1,1.04,0.32
"Gene:WBGene00022808","ZK697.8","unk",6,1.25,1,1.07
"Gene:WBGene00022809","ZK697.14","unk",0.65,5.55,0,1.5
"Gene:WBGene00022810","ZK721.3","unk",3,3.02,0,2
"Gene:WBGene00022811","ZK721.4","unk",9.46,5.66,2.29,7.68
"Gene:WBGene00022812","ZK742.2, uvs-1","unk",363.5,404,226.5,272
"Gene:WBGene00022813","ZK742.3","unk",3,5.5,6,10
"Gene:WBGene00022814","ZK742.4","unk",1.5,5.5,1,4
"Gene:WBGene00022815","ZK770.1, asic-1","unk",1.33,1.63,0,3.5
"Gene:WBGene00022816","ZK783.1, fbn-1","unk",10,26.67,24.37,34.02
"Gene:WBGene00022817","ZK783.2, upp-1","unk",472.79,453.57,336.68,395.4
"Gene:WBGene00022818","ZK783.3","unk",2.83,4.02,18.56,13.58
"Gene:WBGene00022820","ZK813.1","unk",1,3,12,6
"Gene:WBGene00022821","ZK813.2","unk",2,0,2.5,1
"Gene:WBGene00022822","ZK813.3","unk",0,0,6.5,4
"Gene:WBGene00022823","ZK813.4","unk",0.05,5.2,3.07,0.57
"Gene:WBGene00022824","ZK813.5","unk",1,3,0,2
"Gene:WBGene00022825","ZK816.1","unk",27.75,22.21,25.3,35.03
"Gene:WBGene00022826","ZK816.3","unk",0.5,0,0.12,0
"Gene:WBGene00022827","ZK816.4","unk",2.91,7.08,0.06,2.06
"Gene:WBGene00022829","ZK867.2","unk",7.17,0.96,3.67,2.89
"Gene:WBGene00022830","ZK973.1","CSR",574,612,259,318
"Gene:WBGene00022831","ZK973.2, cec-10","CSR",1209.15,1286.68,941.16,1150.71
"Gene:WBGene00022832","ZK973.3, pdp-1","CSR",275.33,300.05,191,248
"Gene:WBGene00022833","ZK973.4","ALG",1,0,0,2
"Gene:WBGene00022834","ZK973.8","ALG",5666,5832,2831,3349
"Gene:WBGene00022835","ZK973.9","CSR",44,49,38,76
"Gene:WBGene00022836","ZK973.11","unk",257,254.5,150,181.75
"Gene:WBGene00022837","ZK993.1, ceh-45","unk",10.59,17.97,7.12,5
"Gene:WBGene00022838","ZK993.2","unk",16.24,21.27,12.66,7.69
"Gene:WBGene00022840","ZK994.1","unk",5,15.33,2.05,7.25
"Gene:WBGene00022842","ZK994.6","unk",21.39,20.1,3,2.33
"Gene:WBGene00022843","ZK1055.2","unk",2261.65,2482.71,2822.67,3741.11
"Gene:WBGene00022845","ZK1055.4","unk",70.5,76.5,6,3.5
"Gene:WBGene00022846","ZK1055.5","unk",84.02,91.32,10.19,14.96
"Gene:WBGene00022847","ZK1055.6","unk",24.66,40.2,34.23,40.88
"Gene:WBGene00022848","ZK1055.7","WAGO",4077,4483,398,516
"Gene:WBGene00022849","ZK1127.2, acs-6","ALG",0,1,2,11
"Gene:WBGene00022850","ZK1127.3","CSR",239,249,126,177
"Gene:WBGene00022851","ZK1127.4","CSR",388,362,243,322
"Gene:WBGene00022852","ZK1127.5","CSR",693,754,436,557
"Gene:WBGene00022853","ZK1127.6","unk",284,242.17,103,179
"Gene:WBGene00022854","ZK1127.7, cin-4","CSR",1871.98,1939,1828.08,2297.85
"Gene:WBGene00022855","ZK1127.9, tcer-1","CSR",716.79,660.13,455.86,683.04
"Gene:WBGene00022856","ZK1127.10, cth-2","ALG",6,3,11,11
"Gene:WBGene00022857","ZK1127.12","unk",88,95,39,50
"Gene:WBGene00022858","ZK1193.2","unk",214.64,257.61,211.2,258.37
"Gene:WBGene00022861","ZK1193.5, dve-1","unk",37.75,37.7,19.26,12.11
"Gene:WBGene00022862","ZK1236.1","CSR",352.5,357,248.5,304.5
"Gene:WBGene00022863","ZK1236.4","unk",1.78,0.33,0,0.33
"Gene:WBGene00022864","ZK1236.5","unk",213,210,93,102
"Gene:WBGene00022865","ZK1236.7, ufbp-1","unk",226.73,248.17,115.23,180.07
"Gene:WBGene00022866","ZK1240.1","unk",3.29,6.77,4.7,2.65
"Gene:WBGene00022867","ZK1240.2","unk",4,14,3,6.12
"Gene:WBGene00022868","ZK1240.3","unk",15.17,22.24,7.86,15.57
"Gene:WBGene00022869","ZK1240.4","unk",0,0,1,0
"Gene:WBGene00022870","ZK1240.5","unk",3.83,4.7,2.42,1.18
"Gene:WBGene00022871","ZK1240.6","unk",1.13,0.52,1.52,0.13
"Gene:WBGene00022872","ZK1240.8","unk",0.67,1.5,0.03,2.59
"Gene:WBGene00022873","ZK1240.9","unk",0.23,11,5.01,8.51
"Gene:WBGene00022874","ZK1248.1, nep-25","unk",0,2.5,0,1.06
"Gene:WBGene00022875","ZK1248.4","unk",1.73,0.53,3.06,4.75
"Gene:WBGene00022876","ZK1248.5","ALG",6,2,9,8
"Gene:WBGene00022877","ZK1248.7, wago-5","CSR",10.33,10.83,6,8.33
"Gene:WBGene00022880","ZK1248.10, tbc-2","CSR",473,519,214,283
"Gene:WBGene00022881","ZK1248.11","CSR",113,141,122,150
"Gene:WBGene00022882","ZK1248.13, gtap-1","CSR",516.5,533,450.5,544
"Gene:WBGene00022883","ZK1248.15","CSR",242,239,170,224
"Gene:WBGene00022884","ZK1248.17","unk",1.22,0.12,3.4,3.13
"Gene:WBGene00022885","ZK1248.19","unk",255,273,41.39,68.14
"Gene:WBGene00022886","ZK1290.1","unk",0,0,0,0
"Gene:WBGene00022887","ZK1290.5","unk",4,2.67,2.5,0.5
"Gene:WBGene00022888","ZK1290.6, rnh-1.1","ALG",2,0,5,14
"Gene:WBGene00022889","ZK1290.7","unk",0.5,1,3,0
"Gene:WBGene00022890","ZK1290.9, fbxa-224","unk",26.12,48.64,9.83,10
"Gene:WBGene00022891","ZK1290.10","unk",2.67,1.25,7.25,5.5
"Gene:WBGene00022892","ZK1290.11","unk",1,0,0,0
"Gene:WBGene00022893","ZK1290.13","unk",12.82,19.37,10.47,16.76
"Gene:WBGene00022894","B0212.t1","unk",15.12,14.04,18.74,18
"Gene:WBGene00022895","B0213.18","unk",0,0,0,0
"Gene:WBGene00022896","B0228.t1","unk",214.44,337.01,248.93,335.83
"Gene:WBGene00022897","B0244.t1","unk",224.55,297.24,204.72,200.24
"Gene:WBGene00022898","B0244.t2","unk",18.72,36.19,42.51,57.04
"Gene:WBGene00022899","B0244.t3","unk",429.74,563.78,372.02,366.5
"Gene:WBGene00022900","B0344.t1","unk",2.13,3.65,2.65,4.58
"Gene:WBGene00022901","B0344.t2","unk",2.3,4.03,2.65,4.58
"Gene:WBGene00022902","B0344.t3","unk",2.3,3.65,2.65,4.58
"Gene:WBGene00022903","B0350.t1","unk",17.05,28.83,16.93,21.45
"Gene:WBGene00022904","C01B12.9","unk",33.5,35.5,1,1.29
"Gene:WBGene00022905","C02F12.t1","unk",17.7,24.59,23.4,30.13
"Gene:WBGene00022906","C03F11.t1","unk",32.06,38.31,37.85,50.03
"Gene:WBGene00022907","C04A2.t1","unk",9.64,13.91,26.04,35.81
"Gene:WBGene00022908","C04E7.t1","unk",30.16,44.88,80.86,99.89
"Gene:WBGene00022909","C04F2.t1","unk",14.04,13.28,15.15,14.42
"Gene:WBGene00022910","C05D2.11","unk",21.77,21.96,7.97,5.61
"Gene:WBGene00022911","C05G6.t1","unk",11.29,12.94,16.15,15.01
"Gene:WBGene00022912","C06E4.t1","unk",109.87,169.66,124.84,166.1
"Gene:WBGene00022913","C06G1.t1","unk",18.51,24.9,15.5,18.88
"Gene:WBGene00022914","C06G1.t2","unk",174.8,188.03,176.39,215.83
"Gene:WBGene00022915","C06G1.t3","unk",174.38,183.69,172.89,212
"Gene:WBGene00022916","C06G1.t4","unk",341.81,361.42,319.03,393.81
"Gene:WBGene00022917","C06G4.t1","unk",3.67,4.71,4.85,5.08
"Gene:WBGene00022918","C09B7.3","unk",0,1,0.05,0
"Gene:WBGene00022919","C09B7.4","unk",0,0.06,0,0.09
"Gene:WBGene00022920","C09B9.t1","unk",7.51,8.92,11.72,14.76
"Gene:WBGene00022921","C10G8.t1","unk",110.32,167.07,122.97,167.53
"Gene:WBGene00022922","C12D12.7","unk",0,0,0,0
"Gene:WBGene00022923","C14B9.t1","unk",26.56,37.81,35.35,46.37
"Gene:WBGene00022924","C14B9.t2","unk",14.18,22.32,31.68,35.78
"Gene:WBGene00022925","C14F11.t1","unk",14.59,16.23,15.72,17.82
"Gene:WBGene00022926","C16B8.5","unk",0,0,0,0
"Gene:WBGene00022927","C16B8.t1","unk",41.74,49.9,31.57,33.15
"Gene:WBGene00022928","C16B8.t2","unk",24.25,25.75,15.72,23.34
"Gene:WBGene00022929","C16B8.t3","unk",30.21,24.88,23.75,29.19
"Gene:WBGene00022930","C16C8.t1","unk",35.38,57.56,33.74,42.44
"Gene:WBGene00022931","C16C8.t2","unk",13.9,12.72,24.5,32.11
"Gene:WBGene00022932","C16D9.10","unk",91,161,126,148
"Gene:WBGene00022933","C16D9.t2","unk",9.64,14.58,26.7,36.48
"Gene:WBGene00022934","C16D9.t3","unk",19.37,24.37,23.4,30.02
"Gene:WBGene00022935","C16D9.t4","unk",37.31,38.14,69.34,92.89
"Gene:WBGene00022936","C16H3.t1","unk",28.73,28.73,34.86,45.73
"Gene:WBGene00022937","C16H3.t2","unk",22.23,24.76,26.56,32.73
"Gene:WBGene00022938","C18A11.t1","unk",9,5,3,3
"Gene:WBGene00022939","C18A11.t2","unk",12.25,11.98,14.11,14.99
"Gene:WBGene00022940","C23H5.10","unk",2.37,1.87,2.02,1.61
"Gene:WBGene00022941","C25F6.t1","unk",53.11,73.78,70.2,90.4
"Gene:WBGene00022942","C25F6.t2","unk",55.11,73.11,70.2,89.4
"Gene:WBGene00022943","C25F6.t3","unk",57.11,79.78,71.2,92.4
"Gene:WBGene00022944","C25F6.t4","unk",12.76,15.59,18.17,22.3
"Gene:WBGene00022945","C27A2.t1","unk",1.73,3.63,2.42,4.47
"Gene:WBGene00022946","C27A12.t1","unk",27.66,43.42,76.34,97.44
"Gene:WBGene00022947","C28G1.t1","unk",110.32,157.81,71.18,70.49
"Gene:WBGene00022948","C28G1.t2","unk",28.21,26.76,26.77,34.7
"Gene:WBGene00022949","C28G1.t3","unk",3.97,6.16,9.47,12.01
"Gene:WBGene00022950","C28G1.t4","unk",18.43,18.13,25.83,27.05
"Gene:WBGene00022951","C30E1.9","unk",4156.03,4374.89,272.38,244.37
"Gene:WBGene00022952","C30E1.t1","unk",448.11,597.69,410.23,407.83
"Gene:WBGene00022953","C35E7.t1","unk",331.52,342.81,315.32,391.4
"Gene:WBGene00022954","C36C9.t2","unk",48.34,49.99,111.04,153.67
"Gene:WBGene00022955","C37A2.t1","unk",117.28,134.74,92.59,138.9
"Gene:WBGene00022956","C39D10.t1","unk",367.08,352.77,318.05,342.22
"Gene:WBGene00022957","C39D10.t2","unk",364.85,350.65,319.7,339.29
"Gene:WBGene00022958","C42D8.t1","unk",6.36,6.69,5.11,7.36
"Gene:WBGene00022959","C43G2.t1","unk",12.36,12.11,9.88,12.69
"Gene:WBGene00022960","C43G2.t2","unk",31.75,33.18,38.34,50.22
"Gene:WBGene00022961","C44B7.t1","unk",165.48,236.69,106.02,105.01
"Gene:WBGene00022962","C48C5.t1","unk",33.92,46.87,26.71,29.16
"Gene:WBGene00022963","C48C5.t2","unk",35.07,59.78,78.26,109.76
"Gene:WBGene00022964","C48C5.t3","unk",17.05,23.16,13.69,14.69
"Gene:WBGene00022965","C48C5.t4","unk",31.71,43.95,78.65,100.12
"Gene:WBGene00022966","C52E12.t2","unk",56.45,50.13,55.73,73.65
"Gene:WBGene00022967","C52E12.t3","unk",105.25,95.5,104.78,129.38
"Gene:WBGene00022968","C55F2.3","unk",0,0,0,0
"Gene:WBGene00022969","C56G3.t1","unk",33.28,30.91,33.03,43.32
"Gene:WBGene00022970","CD4.10","unk",651,585,621.5,868
"Gene:WBGene00022971","D1009.t1","unk",110.16,158.93,121.04,162.69
"Gene:WBGene00022972","D1009.t2","unk",29.61,44.25,80.05,99.77
"Gene:WBGene00022973","E01H11.t1","unk",10.71,9.95,26.46,35.81
"Gene:WBGene00022974","E03E2.t1","unk",16.93,22.88,19.94,24.51
"Gene:WBGene00022975","E03E2.t2","unk",8.1,9.13,10.02,10.53
"Gene:WBGene00022976","E03E2.t3","unk",15.76,17.59,20.67,26.8
"Gene:WBGene00022977","F01G12.t1","unk",363.1,349.07,319.19,338.53
"Gene:WBGene00022978","F02E11.t1","unk",17.12,28.82,37.47,53.83
"Gene:WBGene00022979","F08F1.t1","unk",19.58,30.3,52.68,66.91
"Gene:WBGene00022980","F08F1.t2","unk",20.02,30.3,53.68,67.94
"Gene:WBGene00022981","F08F1.t3","unk",9.48,9.74,12.63,14.96
"Gene:WBGene00022982","F09E10.10","unk",0,1,0,0
"Gene:WBGene00022983","F10C1.t1","unk",339.85,326.97,108.42,146.96
"Gene:WBGene00022984","F10C1.t2","unk",21.78,16.56,18.28,22.33
"Gene:WBGene00022985","F11H8.t1","unk",34.54,34.19,51.34,69.71
"Gene:WBGene00022986","F12D9.t1","unk",119.78,144.77,99.93,144.68
"Gene:WBGene00022987","F12D9.t2","unk",331.63,477.61,213.54,213.15
"Gene:WBGene00022988","F12D9.t3","unk",23.32,29.65,31.61,35.66
"Gene:WBGene00022989","F12D9.t4","unk",6.93,10.73,8.89,9.15
"Gene:WBGene00022990","F12D9.t5","unk",4,4.98,5.53,6.9
"Gene:WBGene00022991","F12D9.t6","unk",58.89,73.7,48.85,73.33
"Gene:WBGene00022992","F14B8.t1","unk",29.2,44.88,79.36,98.96
"Gene:WBGene00022993","F15A8.t1","unk",362.85,348.82,318.7,338.54
"Gene:WBGene00022994","F15A8.t2","unk",363.1,349.07,318.7,338.54
"Gene:WBGene00022995","F18C5.t1","unk",22.82,26.8,35.84,44.15
"Gene:WBGene00022996","F18G5.t1","unk",53.26,49.41,57.12,75.99
"Gene:WBGene00022997","F18G5.t2","unk",62.91,56.5,59.61,74.29
"Gene:WBGene00022998","F22B7.t1","unk",14.88,26.58,33.74,38.62
"Gene:WBGene00022999","F22B7.t2","unk",38.24,57.26,78.94,111.23
"Gene:WBGene00023000","F22B7.t3","unk",7.75,9.45,10.96,10.35
"Gene:WBGene00023001","F22B7.t4","unk",3.28,5.16,4.79,4.5
"Gene:WBGene00023002","F22B7.t5","unk",42.37,41.63,49.89,48.83
"Gene:WBGene00023003","F22F1.t1","unk",347.37,357.81,328.27,405.64
"Gene:WBGene00023004","F22F1.t2","unk",33.07,55.78,73.26,103.76
"Gene:WBGene00023005","F22F1.t3","unk",167.83,173.48,159.23,197.47
"Gene:WBGene00023006","F22F1.t4","unk",36.67,57.68,74.39,104.67
"Gene:WBGene00023007","F22F1.t5","unk",640.3,520.68,494.98,545.04
"Gene:WBGene00023008","F22F1.t6","unk",20.79,14.87,30.71,37.81
"Gene:WBGene00023009","F22F1.t7","unk",3.3,5.48,4.18,7.21
"Gene:WBGene00023010","F22F1.t8","unk",18.78,28.8,37.46,53.38
"Gene:WBGene00023011","F22F1.t9","unk",173.68,178.9,164.13,202.82
"Gene:WBGene00023012","F22H10.t1","unk",4.54,6.31,6.79,7.27
"Gene:WBGene00023013","F25F6.t1","unk",110.54,158.2,71.85,70.72
"Gene:WBGene00023014","F25F6.t2","unk",17.81,16.47,27.92,33.4
"Gene:WBGene00023015","F27B10.t1","unk",164.1,233.13,96.47,87.84
"Gene:WBGene00023016","F27D9.t1, rte-3","unk",364.35,350.82,318.7,338.54
"Gene:WBGene00023017","F27E11.t1","unk",53.11,73.11,70.2,89.07
"Gene:WBGene00023018","F28F5.t1","unk",4.43,7.15,6.39,9.27
"Gene:WBGene00023019","F29C4.t1","unk",11,14.5,7.83,12.83
"Gene:WBGene00023020","F30H5.4","unk",196.5,320,189,275
"Gene:WBGene00023021","F32A5.9","unk",16,18,1.24,1
"Gene:WBGene00023022","F32A6.t1","unk",3.15,4.59,3.64,5.52
"Gene:WBGene00023023","F33D11.t1","unk",15.59,16.43,9.64,9.55
"Gene:WBGene00023024","F33D11.t2","unk",4.15,3.23,5.54,5.57
"Gene:WBGene00023025","F33G12.t1","unk",9.19,21.86,9.19,15.34
"Gene:WBGene00023026","F35A5.t1","unk",30.58,18.34,25.13,31.87
"Gene:WBGene00023027","F35H10.12","unk",0,0,0.5,0.5
"Gene:WBGene00023028","F36D4.t1","unk",2.37,3.03,2.46,1.84
"Gene:WBGene00023029","F36D4.t2","unk",15.71,12.48,21.39,27.52
"Gene:WBGene00023030","F36H12.18","unk",0.25,0,0.33,1.33
"Gene:WBGene00023031","F37A4.t1","unk",0.02,0.02,0.01,0
"Gene:WBGene00023032","F38E9.t1","unk",19.29,12.87,30.71,36.31
"Gene:WBGene00023033","F38E9.t2","unk",22.67,22.18,44.97,62.66
"Gene:WBGene00023034","F38G1.t1","unk",6.76,11.07,13.13,15.14
"Gene:WBGene00023035","F38G1.t2","unk",172.18,181.01,167.77,205.08
"Gene:WBGene00023036","F39E9.10","ERGO",14273,19136.5,12461.5,16643
"Gene:WBGene00023037","F40H6.t1","unk",6.31,7.46,9.19,10.41
"Gene:WBGene00023038","F41A4.t1","unk",172.19,178.48,163.99,203.6
"Gene:WBGene00023039","F41B5.11","unk",0,0,0,0
"Gene:WBGene00023040","F41D9.t1","unk",7.02,6.47,7.58,7.71
"Gene:WBGene00023041","F41D9.t2","unk",14.04,13.28,15.15,14.42
"Gene:WBGene00023042","F41D9.t3","unk",4.68,7.15,6.89,9.27
"Gene:WBGene00023043","F41D9.t4","unk",4.85,5.69,5.02,5.01
"Gene:WBGene00023044","F42A10.t1","unk",18.62,28.32,36.47,53.83
"Gene:WBGene00023045","F42A10.t2","unk",31.19,50.54,41.8,55.27
"Gene:WBGene00023046","F42H10.t1","unk",12.26,21.61,12.84,15.24
"Gene:WBGene00023047","F43C9.t1","unk",10.84,10.59,14.72,16.1
"Gene:WBGene00023048","F43E12.t1","unk",31.37,28.69,51.67,68.55
"Gene:WBGene00023049","F44A2.t1","unk",47.88,67.22,78.69,118.01
"Gene:WBGene00023050","F46G11.t1","unk",18.55,23.66,12.69,13.69
"Gene:WBGene00023051","F46G11.t2","unk",17.89,24.64,14.92,15.53
"Gene:WBGene00023052","F47E1.t1","unk",128.84,176.21,141.51,179.42
"Gene:WBGene00023053","F47E1.t2","unk",101.18,154.7,112.52,148.41
"Gene:WBGene00023054","F47E1.t3","unk",4.25,7.06,4.21,7.52
"Gene:WBGene00023055","F47G6.t1","unk",5.81,5.58,7.01,7.12
"Gene:WBGene00023056","F48E3.t1","unk",127.84,95.72,115.08,141.47
"Gene:WBGene00023057","F49D11.t1","unk",3.73,4.85,6.48,9.39
"Gene:WBGene00023058","F49D11.t2","unk",3.14,4.84,6.97,10.01
"Gene:WBGene00023059","F49E7.t1","unk",4.49,5.89,6.29,9.74
"Gene:WBGene00023060","F49E7.t2","unk",23.08,23.2,45.94,63.61
"Gene:WBGene00023061","F49E7.t3","unk",23.08,23.2,45.94,63.61
"Gene:WBGene00023062","F52C9.t1","unk",4.51,8.71,8.75,10.76
"Gene:WBGene00023063","F52H2.t1","unk",171.36,175.81,162.72,201.34
"Gene:WBGene00023064","F52H2.t2","unk",3.37,6.06,6.43,9.2
"Gene:WBGene00023065","F53F10.6","unk",59.5,50.5,22.62,31.5
"Gene:WBGene00023066","F53F10.7","unk",1,0.02,4,0.02
"Gene:WBGene00023067","F54D7.6, rpl-41.1","unk",195.33,211.75,148.17,234.17
"Gene:WBGene00023068","F54D7.7, rpl-41.2","unk",828.53,858.58,649.17,794.25
"Gene:WBGene00023069","F55A4.9, rncs-1","unk",501,604.5,222,234.5
"Gene:WBGene00023070","F56C3.t1","unk",12.17,11.65,13.51,20.32
"Gene:WBGene00023071","F56C9.12","unk",8.5,8,5.5,13
"Gene:WBGene00023072","F56F4.t1","unk",26.34,30.71,36.47,45.75
"Gene:WBGene00023073","F56F4.t2","unk",48.38,66.49,21.39,27.77
"Gene:WBGene00023074","F56F10.t1","unk",41.6,45.5,54.68,67.14
"Gene:WBGene00023075","F59C12.t1","unk",18.94,16.02,17.23,20.12
"Gene:WBGene00023076","F59C12.t2","unk",116.16,122.49,115.29,141.08
"Gene:WBGene00023077","F59C12.t3","unk",21.32,25.39,18.11,33.87
"Gene:WBGene00023078","H08J11.t1","unk",84.64,129.49,91.99,117.5
"Gene:WBGene00023079","H08J11.t2","unk",82.88,123.55,86.44,115.62
"Gene:WBGene00023080","H08J11.t3","unk",75.26,113.67,82.14,110.44
"Gene:WBGene00023081","H08J11.t4","unk",77.5,113.24,85.21,114.87
"Gene:WBGene00023082","H08J11.t5","unk",71.15,112.45,83.44,110.71
"Gene:WBGene00023083","H09I01.2","unk",339.5,492,291,348.5
"Gene:WBGene00023084","H19M22.4","unk",0.3,0.14,0.03,0.33
"Gene:WBGene00023085","H35N09.t1","unk",107.63,167.78,124.25,164.7
"Gene:WBGene00023086","H35N09.t2","unk",125.84,197.11,138.61,175.75
"Gene:WBGene00023087","K01A12.t1","unk",9.5,12.68,13.28,15.4
"Gene:WBGene00023088","K01A12.t2","unk",39.93,47.52,33.38,47.83
"Gene:WBGene00023089","K01A12.t3","unk",3.28,4.82,4.26,5.71
"Gene:WBGene00023090","K01A12.t4","unk",59.89,72.39,50.46,72.84
"Gene:WBGene00023091","K01A12.t5","unk",56.55,65.71,50.46,70.39
"Gene:WBGene00023092","K02D7.t1","unk",115.19,117.92,109.59,134.8
"Gene:WBGene00023093","K03F8.t1","unk",11.88,19.45,23.57,34.09
"Gene:WBGene00023094","K03H6.t1","unk",338.46,350.27,327.66,404.75
"Gene:WBGene00023095","K04A8.t2","unk",17.81,22.96,22.69,24.41
"Gene:WBGene00023096","K04A8.t3","unk",56.8,66.83,50.35,72.2
"Gene:WBGene00023097","K04C2.t1","unk",3.98,5.03,7.08,10.3
"Gene:WBGene00023098","K04C2.t2","unk",12.26,10.75,15.29,25.07
"Gene:WBGene00023099","K04C2.t3","unk",15.24,20.64,22.02,29.1
"Gene:WBGene00023100","K05G3.t1","unk",6.68,8.09,8.36,10.16
"Gene:WBGene00023101","K08B5.t1","unk",2.45,3.14,3.23,3.39
"Gene:WBGene00023102","K08B5.t2","unk",244.52,232.3,210.84,225.56
"Gene:WBGene00023103","K09C6.t1","unk",52.92,33.44,68.79,74.5
"Gene:WBGene00023104","K10F12.8","unk",205.1,204.7,104.42,141.75
"Gene:WBGene00023105","K11C4.t1","unk",10.75,10.47,12.53,18.86
"Gene:WBGene00023106","K11H12.t1","unk",28,43,54,56
"Gene:WBGene00023107","K12H4.t1","unk",11.46,14.14,12.84,15.44
"Gene:WBGene00023108","M01E10.t1","unk",363.78,347.46,316.26,337.84
"Gene:WBGene00023109","M01E10.t2","unk",722.63,697.04,635.53,670.4
"Gene:WBGene00023110","M02F4.t1","unk",30.93,28.13,31.92,38.05
"Gene:WBGene00023111","M02F4.t2","unk",363.85,348.82,319.2,339.29
"Gene:WBGene00023112","M03A1.t1","unk",45.67,39.36,46.79,61.19
"Gene:WBGene00023113","M03A1.t2","unk",48.17,41.51,52.54,60.92
"Gene:WBGene00023115","M57.t1","unk",4.78,2.34,5.78,4.7
"Gene:WBGene00023116","R02E12.t1","unk",15.43,15.87,12.14,27.61
"Gene:WBGene00023117","R04A9.t1","unk",109.48,167.24,122.87,164.69
"Gene:WBGene00023118","R04E5.t1","unk",5.34,4.2,8.68,13.53
"Gene:WBGene00023119","R04E5.t2","unk",15,19.26,29.39,28.99
"Gene:WBGene00023120","R04E5.t3","unk",2.58,4.8,7.15,9.66
"Gene:WBGene00023121","R04E5.t4","unk",7.5,9.79,13.15,16.24
"Gene:WBGene00023122","R04E5.t5","unk",119.78,144.77,99.93,144.68
"Gene:WBGene00023123","R04E5.t6","unk",150.48,199.59,137.86,135.58
"Gene:WBGene00023124","R11B5.t1","unk",24.09,20.78,44.49,57.7
